t,x,y,z,u,v,w
2024/10/7 13:32,-4898.89471,-1390.654058,4425.205569,2.726845744,-7.148968735,0.766855277
2024/10/7 13:36,-4070.845837,-3033.55293,4442.343807,4.130622331,-6.45655531,-0.624977366
2024/10/7 13:40,-2940.748961,-4451.35682,4128.915083,5.22824003,-5.284789884,-1.970685808
2024/10/7 13:44,-1592.386184,-5538.749878,3508.140769,5.938130131,-3.720233922,-3.170179969
2024/10/7 13:48,-125.793783,-6214.859767,2626.126768,6.20727225,-1.878785623,-4.134023969
2024/10/7 13:52,1350.127846,-6429.34919,1548.494343,6.015370774,0.102532761,-4.7900799
2024/10/7 13:56,2725.75701,-6166.282925,355.5113164,5.37676853,2.075886546,-5.089261891
2024/10/7 14:00,3899.002999,-5445.375859,-863.9570341,4.339499971,3.893993762,-5.009479572
2024/10/7 14:04,4782.994161,-4320.464761,-2019.168673,2.981494714,5.421611996,-4.557262167
2024/10/7 14:08,5312.551624,-2875.359851,-3024.342133,1.404404389,6.545798028,-3.767126959
2024/10/7 14:12,5448.950758,-1217.429033,-3805.065593,-0.27443435,7.184367187,-2.698617759
2024/10/7 14:16,5182.607967,530.5136631,-4303.746169,-1.931046241,7.291468722,-1.431419598
2024/10/7 14:20,4533.582399,2239.306193,-4483.725305,-3.443849066,6.860255782,-0.059201432
2024/10/7 14:24,3549.971488,3782.843812,-4331.837587,-4.702134818,5.922854379,1.31708178
2024/10/7 14:28,2304.364718,5047.186067,-3859.31133,-5.613673133,4.547900364,2.596278
2024/10/7 14:32,888.6116871,5938.806332,-3100.974117,-6.111173832,2.835917338,3.684057655
2024/10/7 14:36,-592.7964872,6391.463847,-2112.785437,-6.157256652,0.912453548,4.499723229
2024/10/7 14:40,-2030.318126,6371.196269,-967.8282952,-5.747560411,-1.080653038,4.982193524
2024/10/7 14:44,-3317.436489,5879.021091,249.0077689,-4.911583492,-2.995549238,5.094849395
2024/10/7 14:48,-4358.627252,4951.045393,1447.319176,-3.710892646,-4.689584928,4.828710811
2024/10/7 14:52,-5076.554285,3655.869421,2537.972359,-2.234518345,-6.036372201,4.203272275
2024/10/7 14:56,-5417.892901,2089.493663,3439.806052,-0.592249648,-6.93545892,3.265066472
2024/10/7 15:00,-5357.316023,368.1143448,4085.728831,1.093898507,-7.320032631,2.084016866
2024/10/7 15:04,-4899.327985,-1380.576845,4427.699986,2.698923551,-7.161637328,0.747925688
2024/10/7 15:08,-4077.870084,-3026.854556,4440.251252,4.103972642,-6.471847429,-0.64404545
2024/10/7 15:12,-2953.816951,-4448.521723,4122.369283,5.204834673,-5.301487255,-1.988499428
2024/10/7 15:16,-1610.506383,-5539.960751,3497.601376,5.919685895,-3.73703101,-3.185432422
2024/10/7 15:20,-147.6079975,-6219.987378,2612.353547,6.195123311,-1.894418844,-4.145547889
2024/10/7 15:24,1326.24654,-6437.966954,1532.494595,6.010391585,0.089263823,-4.796989054
2024/10/7 15:28,2701.577732,-6177.698915,338.4661933,5.379266905,2.065977636,-5.090997008
2024/10/7 15:32,3876.302597,-5458.695616,-880.7763815,4.349239475,3.888130192,-5.005872215
2024/10/7 15:36,4763.428458,-4334.667258,-2034.504008,2.997712917,5.420154041,-4.548585143
2024/10/7 15:40,5297.538531,-2889.374849,-3037.049433,1.425889137,6.548799326,-3.754040838
2024/10/7 15:44,5439.570599,-1230.212785,-3814.197915,-0.249266514,7.191552256,-2.682099559
2024/10/7 15:48,5179.529254,519.9021366,-4308.623331,-1.904018803,7.302268324,-1.41269958
2024/10/7 15:52,4537.018666,2231.642573,-4483.985831,-3.41691966,6.873875861,-0.039690842
2024/10/7 15:56,3559.660596,3778.690413,-4327.464104,-4.677274829,5.938306774,1.335949963
2024/10/7 16:00,2319.58615,5046.850318,-3850.626432,-5.592722483,4.564063559,2.613121633
