Time,NADH,ATP
703.97,0.990586197,1.704079657
703.98,0.990603915,1.704013608
703.99,0.990621228,1.703944693
704,0.990638128,1.703858017
704.01,0.990654607,1.703768891
704.02,0.990670658,1.703677359
704.03,0.990686272,1.703583462
704.04,0.990708854,1.703487243
704.05,0.99073857,1.703388745
704.06,0.990769114,1.70328801
704.07,0.990800471,1.703185081
704.08,0.990832626,1.70308
704.09,0.990865567,1.70297281
704.1,0.990899277,1.702863554
704.11,0.990933742,1.702752273
704.12,0.990968949,1.702639011
704.13,0.991004882,1.702523811
704.14,0.991041527,1.702406713
704.15,0.991078869,1.702287762
704.16,0.991116895,1.702167
704.17,0.99115559,1.702044469
704.18,0.991194939,1.701920212
704.19,0.991234928,1.701794271
704.2,0.991275542,1.701666689
704.21,0.991316767,1.701537509
704.22,0.991358589,1.701406773
704.23,0.991400993,1.701274523
704.24,0.991443964,1.701140802
704.25,0.991487488,1.701005653
704.26,0.991531551,1.700869119
704.27,0.991576138,1.700731241
704.28,0.991621235,1.700592062
704.29,0.991666828,1.700451625
704.3,0.991712901,1.700309973
704.31,0.99175944,1.700167148
704.32,0.991806432,1.700023192
704.33,0.991853861,1.699878148
704.34,0.991901713,1.699732059
704.35,0.991949973,1.699584967
704.36,0.991998628,1.699436915
704.37,0.992047662,1.699287945
704.38,0.992097062,1.6991381
704.39,0.992146812,1.698987422
704.4,0.992196899,1.698835954
704.41,0.992247308,1.698683739
704.42,0.992298024,1.698530818
704.43,0.992349033,1.698377235
704.44,0.99240032,1.698223033
704.45,0.992451872,1.698068252
704.46,0.992503673,1.697912938
704.47,0.99255571,1.697757131
704.48,0.992607967,1.697600874
704.49,0.99266043,1.69744421
704.5,0.992713085,1.697287181
704.51,0.992765917,1.697129831
704.52,0.992818913,1.696972201
704.53,0.992872057,1.696814333
704.54,0.992925334,1.696656272
704.55,0.992978732,1.696498059
704.56,0.993032234,1.696339736
704.57,0.993085827,1.696181347
704.58,0.993139496,1.696022933
704.59,0.993193227,1.695864538
704.6,0.993247005,1.695706204
704.61,0.993300816,1.695547973
704.62,0.993354646,1.695389888
704.63,0.993408479,1.695231992
704.64,0.993462302,1.695074327
704.65,0.993516099,1.694916935
704.66,0.993569858,1.69475986
704.67,0.993623562,1.694603143
704.68,0.993677198,1.694446828
704.69,0.993730751,1.694290956
704.7,0.993784207,1.694135571
704.71,0.993837551,1.693980715
704.72,0.993890769,1.69382643
704.73,0.993943847,1.69367276
704.74,0.993996769,1.693519746
704.75,0.994049522,1.693367431
704.76,0.994102091,1.693215857
704.77,0.994154462,1.693065068
704.78,0.994206619,1.692915106
704.79,0.994258549,1.692766013
704.8,0.994310238,1.692617832
704.81,0.99436167,1.692470606
704.82,0.994412832,1.692324376
704.83,0.994463708,1.692179186
704.84,0.994514285,1.692035078
704.85,0.994564547,1.691892095
704.86,0.994614482,1.691750278
704.87,0.994664073,1.691609672
704.88,0.994713307,1.691470318
704.89,0.994762169,1.691332258
704.9,0.994810644,1.691195536
704.91,0.994858719,1.691060194
704.92,0.994906379,1.690926275
704.93,0.994953609,1.69079382
704.94,0.995000395,1.690662873
704.95,0.995046722,1.690533476
704.96,0.995092577,1.690405672
704.97,0.995137943,1.690279503
704.98,0.995182808,1.690155011
704.99,0.995227157,1.69003224
705,0.995270974,1.689911232
705.01,0.995314247,1.68979203
705.02,0.995356959,1.689674675
705.03,0.995399097,1.689559211
705.04,0.995440647,1.68944568
705.05,0.995481594,1.689334124
705.06,0.995521923,1.689224587
705.07,0.99556162,1.68911711
705.08,0.99560067,1.689011737
705.09,0.99563906,1.688908509
705.1,0.995676774,1.68880747
705.11,0.995713799,1.688708661
705.12,0.995750119,1.688612126
705.13,0.99578572,1.688517908
705.14,0.995820589,1.688426047
705.15,0.995854709,1.688336588
705.16,0.995888068,1.688249572
705.17,0.99592065,1.688177823
705.18,0.995952441,1.688112026
705.19,0.995983426,1.688044406
705.2,0.996013592,1.687974994
705.21,0.996042923,1.687903822
705.22,0.996082158,1.687830923
705.23,0.996123278,1.687756328
705.24,0.996165523,1.687680069
705.25,0.996208873,1.687602178
705.26,0.996253308,1.687522687
705.27,0.996298809,1.687441628
705.28,0.996345355,1.687359032
705.29,0.996392927,1.687274932
705.3,0.996441505,1.68718936
705.31,0.996491069,1.687102347
705.32,0.9965416,1.687013925
705.33,0.996593078,1.686924127
705.34,0.996645482,1.686832984
705.35,0.996698794,1.686740528
705.36,0.996752994,1.686646791
705.37,0.99680806,1.686551805
705.38,0.996863975,1.686455602
705.39,0.996920718,1.686358214
705.4,0.996978269,1.686259672
705.41,0.997036609,1.686160009
705.42,0.997095717,1.686059256
705.43,0.997155575,1.685957446
705.44,0.997216161,1.68585461
705.45,0.997277457,1.68575078
705.46,0.997339443,1.685645989
705.47,0.997402098,1.685540268
705.48,0.997465404,1.685433648
705.49,0.99752934,1.685326162
705.5,0.997593886,1.685217843
705.51,0.997659023,1.685108721
705.52,0.997724731,1.684998828
705.53,0.997790991,1.684888197
705.54,0.997857781,1.68477686
705.55,0.997925084,1.684664847
705.56,0.997992878,1.684552192
705.57,0.998061144,1.684438927
705.58,0.998129863,1.684325082
705.59,0.998199014,1.68421069
705.6,0.998268578,1.684095784
705.61,0.998338535,1.683980394
705.62,0.998408865,1.683864553
705.63,0.998479549,1.683748292
705.64,0.998550566,1.683631644
705.65,0.998621897,1.683514641
705.66,0.998693522,1.683397313
705.67,0.998765422,1.683279695
705.68,0.998837576,1.683161816
705.69,0.998909964,1.683043709
705.7,0.998982568,1.682925407
705.71,0.999055367,1.68280694
705.72,0.999128341,1.682688342
705.73,0.999201471,1.682569643
705.74,0.999274737,1.682450875
705.75,0.999348119,1.682332072
705.76,0.999421597,1.682213264
705.77,0.999495152,1.682094483
705.78,0.999568764,1.681975761
705.79,0.999642412,1.681857131
705.8,0.999716078,1.681738624
705.81,0.999789741,1.681620272
705.82,0.999863382,1.681502107
705.83,0.999936981,1.681384161
705.84,1.000010517,1.681266466
705.85,1.000083972,1.681149053
705.86,1.000157326,1.681031955
705.87,1.000230558,1.680915204
705.88,1.00030365,1.680798831
705.89,1.00037658,1.680682868
705.9,1.00044933,1.680567347
705.91,1.00052188,1.680452301
705.92,1.00059421,1.680337761
705.93,1.000666299,1.680223759
705.94,1.000738129,1.680110327
705.95,1.00080968,1.679997496
705.96,1.000880931,1.6798853
705.97,1.000951863,1.679773769
705.98,1.001022456,1.679662935
705.99,1.001092691,1.679552831
706,1.001162548,1.679443488
706.01,1.001232006,1.679334939
706.02,1.001301047,1.679227215
706.03,1.001369649,1.679120348
706.04,1.001437795,1.67901437
706.05,1.001505463,1.678909313
706.06,1.001572634,1.678805209
706.07,1.001639288,1.67870209
706.08,1.001705406,1.678599987
706.09,1.001770967,1.678498933
706.1,1.001835953,1.678398959
706.11,1.001900342,1.678300098
706.12,1.001964116,1.678202381
706.13,1.002027254,1.67810584
706.14,1.002089737,1.678010508
706.15,1.002151545,1.677916416
706.16,1.002212658,1.677823595
706.17,1.002273057,1.677732079
706.18,1.002332721,1.677641898
706.19,1.002391631,1.677553085
706.2,1.002449768,1.677465671
706.21,1.00250711,1.677379689
706.22,1.002563639,1.677295171
706.23,1.002619335,1.677212148
706.24,1.002674178,1.677130652
706.25,1.002728148,1.677050715
706.26,1.002781226,1.67697237
706.27,1.002833391,1.676895647
706.28,1.002884624,1.67682058
706.29,1.002934905,1.676747199
706.3,1.002984215,1.676675537
706.31,1.003032533,1.676605625
706.32,1.00307984,1.676537497
706.33,1.003126115,1.676471182
706.34,1.003171341,1.676407736
706.35,1.003215495,1.676357384
706.36,1.003258559,1.676305599
706.37,1.003300513,1.676252406
706.38,1.003341337,1.676197831
706.39,1.003383661,1.676141897
706.4,1.003431874,1.67608463
706.41,1.003481442,1.676026055
706.42,1.003532342,1.675966197
706.43,1.003584549,1.675905079
706.44,1.003638042,1.675842728
706.45,1.003692795,1.675779168
706.46,1.003748785,1.675714423
706.47,1.003805989,1.675648519
706.48,1.003864383,1.675581481
706.49,1.003923944,1.675513332
706.5,1.003984647,1.675444099
706.51,1.00404647,1.675373805
706.52,1.004109389,1.675302477
706.53,1.00417338,1.675230137
706.54,1.00423842,1.675156812
706.55,1.004304484,1.675082526
706.56,1.00437155,1.675007304
706.57,1.004439594,1.674931171
706.58,1.004508593,1.674854151
706.59,1.004578522,1.67477627
706.6,1.004649358,1.674697552
706.61,1.004721077,1.674618022
706.62,1.004793657,1.674537705
706.63,1.004867073,1.674456625
706.64,1.004941302,1.674374808
706.65,1.00501632,1.674292279
706.66,1.005092104,1.674209061
706.67,1.005168629,1.674125181
706.68,1.005245874,1.674040662
706.69,1.005323813,1.67395553
706.7,1.005402423,1.673869809
706.71,1.005481682,1.673783525
706.72,1.005561564,1.673696701
706.73,1.005642047,1.673609364
706.74,1.005723107,1.673521537
706.75,1.005804721,1.673433246
706.76,1.005886864,1.673344515
706.77,1.005969513,1.673255369
706.78,1.006052646,1.673165834
706.79,1.006136237,1.673075933
706.8,1.006220264,1.672985692
706.81,1.006304702,1.672895135
706.82,1.00638953,1.672804287
706.83,1.006474721,1.672713174
706.84,1.006560255,1.672621819
706.85,1.006646105,1.672530249
706.86,1.00673225,1.672438486
706.87,1.006818665,1.672346557
706.88,1.006905327,1.672254487
706.89,1.006992213,1.672162299
706.9,1.007079298,1.672070019
706.91,1.007166559,1.671977672
706.92,1.007253973,1.671885282
706.93,1.007341515,1.671792875
706.94,1.007429163,1.671700475
706.95,1.007516893,1.671608106
706.96,1.007604681,1.671515795
706.97,1.007692504,1.671423565
706.98,1.007780338,1.671331441
706.99,1.007868159,1.671239449
707,1.007955945,1.671147613
707.01,1.00804367,1.671055957
707.02,1.008131312,1.670964507
707.03,1.008218848,1.670873288
707.04,1.008306253,1.670782324
707.05,1.008393504,1.67069164
707.06,1.008480577,1.670601261
707.07,1.008567449,1.670511212
707.08,1.008654097,1.670421518
707.09,1.008740496,1.670332203
707.1,1.008826623,1.670243292
707.11,1.008912455,1.67015481
707.12,1.008997968,1.670066782
707.13,1.009083138,1.669979233
707.14,1.009167941,1.669892187
707.15,1.009252355,1.66980567
707.16,1.009336356,1.669719706
707.17,1.00941992,1.66963432
707.18,1.009503023,1.669549536
707.19,1.009585642,1.669465381
707.2,1.009667753,1.669381877
707.21,1.009749333,1.669299051
707.22,1.009830358,1.669216927
707.23,1.009910804,1.66913553
707.24,1.009990649,1.669054885
707.25,1.010069868,1.668975016
707.26,1.010148437,1.668895949
707.27,1.010226334,1.668817708
707.28,1.010303535,1.668740318
707.29,1.010380015,1.668663803
707.3,1.010455753,1.668588189
707.31,1.010530722,1.668513501
707.32,1.010604902,1.668439763
707.33,1.010678267,1.668367
707.34,1.010750794,1.668295238
707.35,1.01082246,1.668224499
707.36,1.01089324,1.668154811
707.37,1.010963112,1.668086197
707.38,1.011032052,1.668018682
707.39,1.011100036,1.667952291
707.4,1.011167041,1.667887049
707.41,1.011233043,1.66782298
707.42,1.011298019,1.66776011
707.43,1.011361944,1.667698464
707.44,1.011424796,1.667638065
707.45,1.01148655,1.66757894
707.46,1.011547184,1.667521112
707.47,1.011606673,1.667464607
707.48,1.011664994,1.667409449
707.49,1.011722124,1.667355664
707.5,1.011778038,1.667303275
707.51,1.011832714,1.667252309
707.52,1.011886128,1.667202423
707.53,1.011938255,1.667151455
707.54,1.011989073,1.667099064
707.55,1.012038558,1.667045277
707.56,1.012086687,1.666990118
707.57,1.012131932,1.666933611
707.58,1.012177545,1.666875781
707.59,1.012224417,1.666816654
707.6,1.012272526,1.666756254
707.61,1.01232185,1.666694606
707.62,1.012372366,1.666631735
707.63,1.012424053,1.666567665
707.64,1.012476889,1.666502421
707.65,1.012530851,1.666436029
707.66,1.012585918,1.666368512
707.67,1.012642067,1.666299897
707.68,1.012699277,1.666230207
707.69,1.012757525,1.666159467
707.7,1.012816789,1.666087703
707.71,1.012877047,1.666014939
707.72,1.012938277,1.6659412
707.73,1.013000458,1.665866511
707.74,1.013063566,1.665790896
707.75,1.013127581,1.66571438
707.76,1.013192479,1.665636989
707.77,1.013258239,1.665558747
707.78,1.013324839,1.665479678
707.79,1.013392257,1.665399809
707.8,1.01346047,1.665319162
707.81,1.013529457,1.665237764
707.82,1.013599195,1.665155639
707.83,1.013669663,1.665072813
707.84,1.013740839,1.664989308
707.85,1.013812699,1.664905152
707.86,1.013885223,1.664820368
707.87,1.013958388,1.664734981
707.88,1.014032173,1.664649016
707.89,1.014106554,1.664562498
707.9,1.014181511,1.664475452
707.91,1.01425702,1.664387902
707.92,1.014333061,1.664299873
707.93,1.01440961,1.664211391
707.94,1.014486646,1.66412248
707.95,1.014564147,1.664033164
707.96,1.014642091,1.663943469
707.97,1.014720455,1.66385342
707.98,1.014799218,1.66376304
707.99,1.014878357,1.663672356
708,1.014957851,1.663581392
708.01,1.015037677,1.663490172
708.02,1.015117814,1.663398722
708.03,1.015198238,1.663307067
708.04,1.015278929,1.66321523
708.05,1.015359865,1.663123237
708.06,1.015441022,1.663031114
708.07,1.015522379,1.662938884
708.08,1.015603915,1.662846572
708.09,1.015685606,1.662754203
708.1,1.015767431,1.662661803
708.11,1.015849368,1.662569396
708.12,1.015931395,1.662477006
708.13,1.016013489,1.662384659
708.14,1.016095629,1.662292379
708.15,1.016177793,1.662200192
708.16,1.016259958,1.662108121
708.17,1.016342102,1.662016193
708.18,1.016424204,1.661924431
708.19,1.016506241,1.66183286
708.2,1.016588192,1.661741506
708.21,1.016670034,1.661650393
708.22,1.016751745,1.661559546
708.23,1.016833303,1.661468989
708.24,1.016914686,1.661378748
708.25,1.016995872,1.661288848
708.26,1.017076838,1.661199313
708.27,1.017157564,1.661110167
708.28,1.017238027,1.661021437
708.29,1.017318204,1.660933146
708.3,1.017398074,1.66084532
708.31,1.017477614,1.660757983
708.32,1.017556803,1.660671161
708.33,1.017635619,1.660584877
708.34,1.017714039,1.660499157
708.35,1.017792041,1.660414026
708.36,1.017869604,1.660329508
708.37,1.017946705,1.660245628
708.38,1.018023322,1.660162412
708.39,1.018099434,1.660079883
708.4,1.018175017,1.659998067
708.41,1.01825005,1.659916988
708.42,1.018324512,1.659836672
708.43,1.018398379,1.659757143
708.44,1.01847163,1.659678426
708.45,1.018544243,1.659600546
708.46,1.018616196,1.659523527
708.47,1.018687466,1.659447395
708.48,1.018758032,1.659372174
708.49,1.018827871,1.65929789
708.5,1.018896962,1.659224566
708.51,1.018965282,1.659152228
708.52,1.01903281,1.6590809
708.53,1.019099523,1.659010608
708.54,1.019165399,1.658941376
708.55,1.019230417,1.658873229
708.56,1.019294553,1.658806192
708.57,1.019357787,1.658740289
708.58,1.019420096,1.658675546
708.59,1.019481457,1.658611987
708.6,1.019541849,1.658549638
708.61,1.019601251,1.658488522
708.62,1.019659639,1.658428665
708.63,1.019716992,1.658370091
708.64,1.019773287,1.658312826
708.65,1.019828503,1.658256895
708.66,1.019882617,1.658202321
708.67,1.019935608,1.65814913
708.68,1.019987454,1.658097347
708.69,1.020038132,1.658046996
708.7,1.02008762,1.657996845
708.71,1.020135896,1.657945265
708.72,1.020182938,1.657892274
708.73,1.020228725,1.657837897
708.74,1.02027426,1.657782158
708.75,1.020326841,1.657725083
708.76,1.020380913,1.657666695
708.77,1.020436451,1.65760702
708.78,1.020493428,1.657546083
708.79,1.02055182,1.657483909
708.8,1.020611599,1.657420522
708.81,1.02067274,1.657355947
708.82,1.020735218,1.657290209
708.83,1.020799006,1.657223332
708.84,1.020864079,1.657155343
708.85,1.02093041,1.657086265
708.86,1.020997974,1.657016123
708.87,1.021066745,1.656944942
708.88,1.021136698,1.656872747
708.89,1.021207805,1.656799563
708.9,1.021280042,1.656725414
708.91,1.021353382,1.656650326
708.92,1.0214278,1.656574323
708.93,1.02150327,1.656497429
708.94,1.021579766,1.656419671
708.95,1.021657262,1.656341072
708.96,1.021735732,1.656261658
708.97,1.02181515,1.656181453
708.98,1.021895491,1.656100482
708.99,1.021976728,1.65601877
709,1.022058836,1.655936342
709.01,1.022141789,1.655853223
709.02,1.022225561,1.655769436
709.03,1.022310126,1.655685008
709.04,1.022395459,1.655599963
709.05,1.022481533,1.655514326
709.06,1.022568322,1.655428122
709.07,1.022655801,1.655341375
709.08,1.022743944,1.65525411
709.09,1.022832725,1.655166352
709.1,1.022922118,1.655078127
709.11,1.023012098,1.654989458
709.12,1.023102637,1.65490037
709.13,1.023193712,1.65481089
709.14,1.023285294,1.65472104
709.15,1.02337736,1.654630846
709.16,1.023469883,1.654540333
709.17,1.023562836,1.654449526
709.18,1.023656195,1.65435845
709.19,1.023749934,1.654267129
709.2,1.023844025,1.654175588
709.21,1.023938445,1.654083851
709.22,1.024033166,1.653991945
709.23,1.024128163,1.653899893
709.24,1.02422341,1.653807721
709.25,1.024318881,1.653715453
709.26,1.024414551,1.653623114
709.27,1.024510393,1.653530729
709.28,1.024606381,1.653438323
709.29,1.024702491,1.65334592
709.3,1.024798695,1.653253545
709.31,1.024894968,1.653161224
709.32,1.024991284,1.653068981
709.33,1.025087618,1.65297684
709.34,1.025183943,1.652884827
709.35,1.025280233,1.652792967
709.36,1.025376463,1.652701284
709.37,1.025472607,1.652609803
709.38,1.025568639,1.652518549
709.39,1.025664533,1.652427546
709.4,1.025760263,1.65233682
709.41,1.025855804,1.652246396
709.42,1.025951129,1.652156298
709.43,1.026046213,1.65206655
709.44,1.026141029,1.651977179
709.45,1.026235552,1.651888208
709.46,1.026329757,1.651799663
709.47,1.026423616,1.651711568
709.48,1.026517105,1.651623948
709.49,1.026610198,1.651536828
709.5,1.026702868,1.651450233
709.51,1.02679509,1.651364187
709.52,1.026886837,1.651278716
709.53,1.026978085,1.651193844
709.54,1.027068807,1.651109596
709.55,1.027158977,1.651025997
709.56,1.027248569,1.650943072
709.57,1.027337558,1.650860845
709.58,1.027425918,1.650779341
709.59,1.027513622,1.650698586
709.6,1.027600646,1.650618603
709.61,1.027686963,1.650539419
709.62,1.027772546,1.650461057
709.63,1.027857372,1.650383542
709.64,1.027941412,1.6503069
709.65,1.028024643,1.650231154
709.66,1.028107037,1.650156331
709.67,1.028188569,1.650082454
709.68,1.028269213,1.650009549
709.69,1.028348944,1.64993764
709.7,1.028427734,1.649866752
709.71,1.028505559,1.64979691
709.72,1.028582393,1.649728139
709.73,1.02865821,1.649660464
709.74,1.028732983,1.649593909
709.75,1.028806688,1.6495285
709.76,1.028879297,1.64946426
709.77,1.028950786,1.649401216
709.78,1.029021129,1.649339391
709.79,1.029090299,1.64927881
709.8,1.02915827,1.649219499
709.81,1.029225018,1.649161483
709.82,1.029290515,1.649104785
709.83,1.029354737,1.649049431
709.84,1.029417656,1.648995446
709.85,1.029479249,1.648942854
709.86,1.029539487,1.64889168
709.87,1.029598347,1.648841765
709.88,1.029655801,1.648791004
709.89,1.029711824,1.648738818
